uniq_id,product_name,manufacturer,price,number_of_reviews,number_of_answered_questions,average_review_rating,product_information,main_category,sub_category,combined_description
012db944689041827a2819422dd7bcc5,Harry Potter - Felix Felicis Pendant and Display,Harry Potter,34.26,8,1,4.5,"Technical Details Item Weight259 g Product Dimensions20.2 x 19.6 x 16.8 cm Manufacturer recommended age:3 years and up Item model numberNN8599 Assembly RequiredNo Batteries Required?No Batteries Included?No ???? Additional Information ASINB00A67TRK6 Best Sellers Rank 115,773 in Toys & Games (See top 100) #4039 in??Toys & Games > Figures & Playsets > Science Fiction & Fantasy Shipping Weight259 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available12 Nov. 2012 ???? Feedback ??Would you like to update product info or give feedback on images?",characters & brands,harry potter,"Felix Felicis, also called ''Liquid Luck'', is a magical potion first introduced during Professor Slughorn's initial potions class in Hogwarts. Potion bottle made of glass and metal adornments. Includes 18 inch chain and collector display. Felix Felicis, also called ''Liquid Luck'', is a magical potion first introduced during Professor Slughorn's initial potions class in Hogwarts. Potion bottle made of glass and metal adornments. Includes 18 inch chain and collector display."
2a0c40c89a12d5e8a9d0f580996dc7f6,DIE CAST CITY KIT TY813 (AUTO SHOP),Diecast,11.95,1,1,4.0,"Technical Details Manufacturer recommended age:3 years and up Manufacturer referenceB0098ZH94S ???? Additional Information ASINB0098ZH94S Best Sellers Rank 988,360 in Toys & Games (See top 100) Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available11 Sept. 2012 ???? Feedback ??Would you like to update product info or give feedback on images?",die-cast & toy vehicles,toy vehicles & accessories,Colour Name:AUTO SHOP NEW DIE CAST CITY KIT PLAYSET Colour Name:AUTO SHOP NEW DIE CAST CITY KIT PLAYSET
0ee56045c1aaf24799feaea5944db858,Schleich Javelin Thrower,Schleich,3.78,2,2,5.0,"Technical Details Item Weight18 g Product Dimensions7.6 x 4.1 x 6.1 cm Manufacturer recommended age:3 - 3 years Item model number20744 Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)PVC ???? Additional Information ASINB0073DWGXQ Best Sellers Rank 236,475 in Toys & Games (See top 100) #8786 in??Toys & Games > Figures & Playsets > Science Fiction & Fantasy Shipping Weight23 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available3 May 2012 ???? Feedback ??Would you like to update product info or give feedback on images?",figures & playsets,science fiction & fantasy,Product Description Total concentration is required for the javelin throw. Box Contains 1 x Schleich Javelin thrower Product Description Total concentration is required for the javelin throw. Box Contains 1 x Schleich Javelin thrower
f0bf4ff704e00200343431ea4abab326,Hama - 205-67 - Bag of 6000 Beads 22 Colours Mix,Hama,10.68,1,1,5.0,"Technical Details Item Weight340 g Product Dimensions22.6 x 11.2 x 4.2 cm Our recommended age:5 years and up Item model number205-67 Number of Puzzle Pieces1 Batteries Included?No ???? Additional Information ASINB000AYHN4C Best Sellers Rank 69,658 in Toys & Games (See top 100) #1138 in??Toys & Games > Arts & Crafts > Children's Craft Kits > Bead Art & Jewellery-Making #2886 in??Office Products > School & Educational Supplies Shipping Weight340 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 May 2011 ???? Feedback ??Would you like to update product info or give feedback on images?",arts & crafts,children's craft kits,Product Description Product Description
e150451b7e7a536e39c25e55735a4367,Bruder - Rear Loading Garbage Truck,Bruder,29.34,23,4,4.6,"Technical Details Item Weight1.4 Kg Product Dimensions45 x 17.5 x 22 cm Manufacturer recommended age:3 years and up Item model number02764 Main Language(s)German manual, English manual, French manual, Dutch manual, Italian manual, Spanish manual, German, English, French, Dutch, Italian, Spanish Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No Remote Control Included?No ???? Additional Information ASINB000F75FQM Customer Reviews amznJQ.onReady('popover', function() { (function($) { if($.fn.acrPopover) return; var popoverConfig = { showOnHover:true, showCloseButton: ""ontouchstart"" in document.documentElement, width: null, location:'bottom', locationAlign:'left', locationOffset:[-20,0], group: 'reviewsPopover', clone:false, hoverHideDelay:300 }; $.fn.acrPopover = function() { return this.each(function() { var $this = $(this); if(!$this.data('init') && typeof $this.amazonPopoverTrigger === 'function') { $this.data('init', 1); var ajaxURL = '/gp/customer-reviews/common/du/displayHistoPopAjax.html?' + '&ASIN=' + $this.attr('name') + '&link=1' + '&seeall=1' + '&ref=' + $this.attr('ref'); var myConfig = $.extend(true, { destination: ajaxURL }, popoverConfig); $this.amazonPopoverTrigger(myConfig); } }); }; window.reviewHistPopoverConfig = popoverConfig; var jqInit = window.jQueryInitHistoPopovers = function(asin) { if (typeof $('.acr-popover[name=' + asin + ']').acrPopover === 'function') { $('.acr-popover[name=' + asin + ']').acrPopover(); } }; window.doInit_average_customer_reviews = jqInit; window.onAjaxUpdate_average_customer_reviews = jqInit; window.onCacheUpdate_average_customer_reviews = jqInit; window.onCacheUpdateReselect_average_customer_reviews = jqInit; amznJQ.onCompletion('amznJQ.criticalFeature', function() { setTimeout(function() { amznJQ.declareAvailable('acrPopover'); }, 10); }); })(jQuery); }); amznJQ.onReady('acrPopover', function() { jQuery('.acr-popover').each(function() { if (typeof jQuery(this).acrPopover === 'function') { jQuery(this).acrPopover(); } }); }); 4.6 out of 5 stars See all reviews 23 reviews 4.6 out of 5 stars Best Sellers Rank 6,405 in Toys & Games (See top 100) Shipping Weight2.2 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2006 ???? Feedback ??Would you like to update product info or give feedback on images?",die-cast & toy vehicles,toy vehicles & accessories,Product Description BRUDER 2764 CAMION RIFIUTI Box Contains Product Description BRUDER 2764 CAMION RIFIUTI Box Contains
af539d54d1aba083762b93a6455ef1e9,Safari 287729 Scutosaurus (Wild Safari),Safari,7.9,1,1,5.0,"Technical Details Item Weight41 g Product Dimensions10.6 x 6.8 x 3.8 cm Manufacturer recommended age:3 years and up Item model number287729 ???? Additional Information ASINB002N59MHM Best Sellers Rank 139,863 in Toys & Games (See top 100) #382 in??Toys & Games > Figures & Playsets > Dinosaurs Shipping Weight41 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available28 Aug. 2009 ???? Feedback ??Would you like to update product info or give feedback on images?",figures & playsets,dinosaurs,This is Scutosaurus dinosaur model by Safari This is Scutosaurus dinosaur model by Safari
1a8f23eccd147d9b22522a2b0c6f6304,Creative Educational School More Fun with Words,CREATIVE EDUCATIONAL,4.99,1,1,5.0,"Technical Details Item Weight5 g Product Dimensions28 x 23.3 x 3.3 cm Manufacturer recommended age:3 years and up Item model numberCRE0641 Number of Game Players1 to 4 Assembly RequiredNo Batteries Required?No Batteries Included?No ???? Additional Information ASINB009313OPK Best Sellers Rank 184,566 in Toys & Games (See top 100) #850 in??Toys & Games > Games > Educational Games Shipping Weight699 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available6 Sept. 2013 ???? Feedback ??Would you like to update product info or give feedback on images?",games,educational games,Product Description More fun with words contains 30 sets of 4 and 5 piece self correcting puzzles and an activity book. Ideal for language activities at home or school. Box Contains Contents: 30 x sets of 4/5 piece world building puzzles1 x activity book1 x activity guide Product Description More fun with words contains 30 sets of 4 and 5 piece self correcting puzzles and an activity book. Ideal for language activities at home or school. Box Contains Contents: 30 x sets of 4/5 piece world building puzzles1 x activity book1 x activity guide
206d31f057869208d61157f47a607a66,"8 - WEDDING DAY BALLOONS 10"" - WHITE",BGC,1.89,3,1,4.3,"Technical Details Manufacturer recommended age:16 years and up Item model numberBGBB158 ColorWhite ???? Additional Information ASINB008ESMRME Best Sellers Rank 134,487 in Toys & Games (See top 100) #4707 in??Toys & Games > Party Supplies > Decorations > Balloons Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available9 May 2012 ???? Feedback ??Would you like to update product info or give feedback on images?",party supplies,decorations,No Description Available
f99c5e5f5af06b6d966c9c28b93907ae,Wreck it Ralph Action Figures Mini Wreck it Ralph,Disney,11.99,4,1,5.0,"Technical Details Item Weight59 g Product Dimensions17.4 x 14 x 5 cm Manufacturer recommended age:4 years and up ???? Additional Information ASINB00JCC5NFY Best Sellers Rank 178,113 in Toys & Games (See top 100) #6284 in??Toys & Games > Figures & Playsets > Science Fiction & Fantasy Shipping Weight59 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available29 Mar. 2014 ???? Feedback ??Would you like to update product info or give feedback on images?",characters & brands,disney,Highly detailed figurine Highly detailed figurine
5b63560440cc1e7caa05b9dba488a826,"Artist Trading Cards 2.5""x3.5"" White Adhesive Board",Crescent,2.64,1,1,5.0,"Technical Details Item Weight27 g Product Dimensions9.2 x 8.5 x 1.3 cm Item model numberATC05 ???? Additional Information ASINB004XMFDIU Customer Reviews amznJQ.onReady('popover', function() { (function($) { if($.fn.acrPopover) return; var popoverConfig = { showOnHover:true, showCloseButton: ""ontouchstart"" in document.documentElement, width: null, location:'bottom', locationAlign:'left', locationOffset:[-20,0], group: 'reviewsPopover', clone:false, hoverHideDelay:300 }; $.fn.acrPopover = function() { return this.each(function() { var $this = $(this); if(!$this.data('init') && typeof $this.amazonPopoverTrigger === 'function') { $this.data('init', 1); var ajaxURL = '/gp/customer-reviews/common/du/displayHistoPopAjax.html?' + '&ASIN=' + $this.attr('name') + '&link=1' + '&seeall=1' + '&ref=' + $this.attr('ref'); var myConfig = $.extend(true, { destination: ajaxURL }, popoverConfig); $this.amazonPopoverTrigger(myConfig); } }); }; window.reviewHistPopoverConfig = popoverConfig; var jqInit = window.jQueryInitHistoPopovers = function(asin) { if (typeof $('.acr-popover[name=' + asin + ']').acrPopover === 'function') { $('.acr-popover[name=' + asin + ']').acrPopover(); } }; window.doInit_average_customer_reviews = jqInit; window.onAjaxUpdate_average_customer_reviews = jqInit; window.onCacheUpdate_average_customer_reviews = jqInit; window.onCacheUpdateReselect_average_customer_reviews = jqInit; amznJQ.onCompletion('amznJQ.criticalFeature', function() { setTimeout(function() { amznJQ.declareAvailable('acrPopover'); }, 10); }); })(jQuery); }); amznJQ.onReady('acrPopover', function() { jQuery('.acr-popover').each(function() { if (typeof jQuery(this).acrPopover === 'function') { jQuery(this).acrPopover(); } }); }); 5.0 out of 5 stars See all reviews 1 review 5.0 out of 5 stars Best Sellers Rank 679,379 in Toys & Games (See top 100) Shipping Weight27 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available11 Sept. 2012 ???? Feedback ??Would you like to update product info or give feedback on images?",hobbies,trading cards & accessories,No Description Available
